id,object,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,contact_is_private_seller,contact_email,description,district,estate_type,estate_type_id,highlighting_level,insee_code,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url,input_max_pages,input_annonce_details
"3204208","result","200749259","193229","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-28956/","Keller Williams Abondance","https://v.seloger.com/s/width/150/logos/0/t/u/b/0tubo1fvtzr1mt0suwah67wbpl8xyn81jyma9xt8q.jpg","07 69 27 36 43","t","http://abondance.kwimmo.fr/","Lyon 1er","18.999022907393336","0","1","f","t",,"Croix Paquet","Studio","1","1",,"t",,"f",,,"888",,"1","69001","16","7","175000","9211","https://v.seloger.com/s/crop/341x256/visuels/1/y/y/g/1yygog392si1sp7xmd1bfar28joocr95o5bokl95s.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/r/c/e/0rcewvb5ayio5jyv1crj2hj68raidf5vbxnmsylk0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/q/x/09qxjpeb0ohddiq3ij9qaoc9uoyq267l50gkacj34.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/3/x/0l3x3xrhlvndt2doaal3qvgs60ampg2i5d0gdej6o.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/f/z/0ffzj16rgijvown9prt3x00prgr1lvpzs7h50wbds.jpg",,"30193229",,,"1","Appartement à vendre - Studio- 1 pièce - 19 m² - Lyon 69001 César & Brutus by KW vous présente en exclusivité ce joli studio tout rénové à quelques minutes du métro Croix Paquet, d'Hôtel de ville et de la Croix-Rousse. Découvrez cet appartement refait à neuf entièrement, il se compose d'une pièce principale avec cuisine , un coin couchage [...]","2",,"1 pièce, 19 m²","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/croix-paquet/200749259.htm",,"https://my.matterport.com/show/?m=cQpwASrd8FN","18 Apr 2023 06:43:10","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3213503","result","200558875","508226","/professionnels/agents-commerciaux/lyon-2eme-arrondissement-69002/agence-282283/","TROMPILLE JULIEN BSK IMMOBILIER","https://v.seloger.com/s/width/150/logos/1/n/0/y/1n0ycva0nuq7crei2hje1u7gn1rol4vjr158m94fk.jpg","06 48 12 66 75","t","https://bskimmobilier.com/commercial-immobilier/redirect/agent/4947","Lyon 1er","42.9998552193427","0","1","f","t",,"Terreaux","Appartement","1","1",,"f",,"f",,,"1499",,"1","69001","12","7","297000","6907","https://v.seloger.com/s/crop/341x256/visuels/1/c/k/u/1ckubokv61pfaw61wiruke7bf2mnlh8pgu4ae4ahn.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/d/r/0fdrr1bwnoozcu3xf7wzv32dgj6ky7om4j3cooaqs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/5/b/8/15b8cssgx76d3utzyithgcmxev7euqkxr2ibrhd5w.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/1/2/e/012e2ioat88nn9c3nwcrcxvc0tdf854dkkby2y481.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/y/i/0pyizgw17z4urhyrs3jh7f005qiyj41z8mwk7bntq.jpg",,"30508226",,,"2","Appartement à vendre - Rue Pizay, à 2min du métro Hôtel de ville, dans une rue calme et pavée, venez découvrir ce bien de type 2 en dernier étage rénové par un architecte. Charmant et en très bon état, ce dernier se compose d'une pièce principale de 27m2 avec pierres, plafonds à la française, parquet massif d'origine ainsi qu'une cuisine à [...]","2",,"2 pièces, 1 chambre, 43 m², Étage 5/6","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/terreaux/200558875.htm",,,"18 Apr 2023 06:47:42","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3223829","result","201195143","50807","/professionnels/agences-immobilieres/lyon-5eme-arrondissement-69005/agence-16005/","NESTENN LYON 5","https://v.seloger.com/s/width/150/logos/1/k/t/c/1ktccwq8qggtam3f6lda5kt368j0mv6u383kigfym.jpg","04 86 11 09 09","t","http://www.immobilier-lyon-5@nestenn.com/","Lyon 9ème","25.717703349282296","0","1","f","t",,,"Studio","1","1",,"t",,"f",,,"658",,"1","69009","23","3","129000","5016","https://v.seloger.com/s/crop/341x256/visuels/0/t/n/l/0tnlt8kafezdf99lfaqb2j8f0elh940ibccbsq5cw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/0/j/0j0jyqnx0iygqgpbpyl7a05slxupkigvihiykk2hs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/w/x/1twx7ryd8dhatq41ixdsl4hgrlxcf8wsrjot502hs.jpg",,"30050807",,,"1","Appartement à vendre - NOUVEAU- Appartement T1 en duplex situé à 3 min à pieds du métro D gare de Vaise et 9min du métro D Valmy. Votre agence Nestenn Lyon 5, vous propose de découvrir cet appartement de type T1 en duplex comprenant au rez de chaussé la pièce de vie de 12,48m2 avec un salon- cuisine équipée, à l'étage un coin nuit avec une salle [...]","2",,"1 pièce, 26 m², Étage 0/1","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/201195143.htm",,,"18 Apr 2023 06:44:06","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"2588776","result","194373989","497910","/professionnels/agences-immobilieres/paris-8eme-arrondissement-75008/agence-253448/","GROUPE CONCILIO",,"01 43 35 52 06","t",,"Lyon 9ème","35.998280679131746","0","1","f","t",,,"Appartement","1","1",,"f",,"f",,,"1690",,"1","69009","1","7","335000","9306","https://v.seloger.com/s/crop/341x256/visuels/2/0/j/q/20jq3vc2hcblsznm3tccs7kqvkkahi2zshme8smmo.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/s/r/h/0srhonbjlf7fa3gnua0x2mud1smjhhkmyz6z3x4jc.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/r/x/u/1rxunhf8kxiywwb1jg0cboojlrs23ucwe7zn0prmi.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/5/d/095drnwuuzszema934q4sd6drswu5x4mlr2x6r09m.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/6/j/o/06joxtedp266fd6ofix156soawx2bnqt1b4hv3ozc.jpg",,"30497910",,,"2","Appartement à vendre - Esprit Saône est situé sur la rive droite des quais de Saône. Laissez vous charmer par ce lieu de vie exceptionnel ; un art de vivre au bord de l'eau, une vue imprenable sur la croix-rousse, à seulement quelques minutes du centre. Appartement charmant situé au RDC de 37m2, avec un séjour/cuisine, une chambre assez [...]","2",,"2 pièces, 1 chambre, 36 m², Étage 0/3, Parking","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/194373989.htm",,,"18 Apr 2023 06:46:00","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3223986","result","201074853","119060","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-40039/","LMH - LYON MÉTROPOLE HABITAT","https://v.seloger.com/s/width/150/logos/1/4/x/b/14xbup88nsvdyq8bgrrfycr1evnfk7aprzc6t200g.jpg","04 72 69 01 69","t","http://www.lmhabitat.fr/","Lyon 9ème",,"0","1","f","t",,"La Duchère","Appartement","1","1",,"f",,"f",,,"863",,"1","69009","19","1","170000",,"https://v.seloger.com/s/crop/341x256/visuels/2/7/g/z/27gz13ifyx44ybs1rtquq52d0op6msdjfhgbeusa8.jpg",,"30119060",,,"3","Appartement à vendre - Venez dÃ©couvrir ce bel appartement T3, dâ euros™une surface de 66,6 mÂ², situÃ© Ã la limite de Champagne-au-Mont-d â euros™Or, dans lâ euros™Ã©co-quartier de la DuchÃ¨re. Ce logement situÃ© au 1er Ã©tage avec ascenseur, se compose dâ euros™une entrÃ©e desservant une cuisine indÃ©pendante, un grand sÃ©jour lumineux qui [...]","2",,"3 pièces, 2 chambres, – m², Étage 0/–, 2 balcons, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/la-duchere/201074853.htm",,,"18 Apr 2023 06:55:45","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"2992762","result","197562443","436332","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-50582/","B.I.C. IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/5/c/w/05cwt2dzzolv7gonhkun9usrshy0z587szjm4ep7u.jpg","06 63 56 64 45","t","http://www.bic-immo.com/","Lyon 9ème","68.99902818270165","0","1","f","t",,,"Appartement","1","1",,"f",,"f",,,"1790",,"1","69009","2","9","355000","5145","https://v.seloger.com/s/crop/341x256/visuels/0/a/f/p/0afpck72hhkuun59w8sefcyzmybszutmq7bnu9t40.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/j/1/1oj12n0i6tmiujsqbhw589hlh4hqe9n0qk6nlxaqo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/a/5/m/1a5mjhf0zythu7n91gww0od4fah5ylbuzpg8qy4kg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/i/b/8/1ib8b8i9ng4vvrz7cyx3id5jqe4pik9j21alyk3og.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/e/3/g/1e3gcc5c0gkkn571xewe3olci9ep3p8yeiolt1va8.jpg",,"30436332",,,"3","Appartement à vendre - À vendre à Lyon (69009) : Bel appartement rénové de 69 m² avec balcon et garage en sous-sol. Il se trouve dans une résidence de bon standing, en copropriété, à proximité immédiate du parc Montel. quelques minutes du métro Valmy (ligne D). Situé au 6ème étage avec ascenseur et entièrement rénové Il est composé d'une grande [...]","2",,"3 pièces, 2 chambres, 69 m², Étage 6/8, Balcon, Box, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/197562443.htm",,,"18 Apr 2023 06:53:23","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"2663805","result","192708511","59879","/professionnels/agences-immobilieres/paris-17eme-arrondissement-75017/agence-8560/","REZ DE CHAUSSEE.COM","https://v.seloger.com/s/width/150/logos/0/0/i/c/00ic4647gjlq8p7ajxtj7xxe0gy0u5htm2kaszgr9.jpg","07 84 54 07 71","t","http://www.rez-de-chaussee.com/","Lyon 1er","60.994263862332694","0","1","f","t",,"Terreaux","Appartement","1","1",,"f",,"f",,,"1610",,"1","69001","5","11","319000","5230","https://v.seloger.com/s/crop/341x256/visuels/0/c/p/o/0cpod0vwm2b71q1yixarlhwglwum52po0iqw46uz9.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/a/0/4/1a044kl53p9p61iim5es6dys3dhp1rupf0xqjbql1.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/5/n/m/15nmq85udv1j09babrnyd3uh05tmkhoglf7ltigr9.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/i/f/r/0ifrp16g0hsejefh8p22ioisvzhj5u7hr9ehf0t3p.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/u/5/a/1u5al7wx4r1bs09q3fto9xqgvrtiljv7cavvjjcr9.jpg",,"30059879",,,"2","Appartement à vendre - Lyon 1-Idéalement situé sur les pentes de la Croix-Rousse, rue Des Capucins, charmant appartement de 61 m² . Ce canut sur cour et au calme offre un séjour spacieux avec une cuisine ouverte, une grande chambre , une salle d'eau et des WC indépendants. Votre contact rez-de-chaussee.com: dont 3.07 % honoraires TTC à la charge [...]","2",,"2 pièces, 1 chambre, 61 m², Étage 0/4","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/terreaux/192708511.htm",,,"18 Apr 2023 06:50:47","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3223859","result","200228765","10510","/professionnels/agences-immobilieres/lyon-69009/agence-64891/","LAFORÊT IMMOBILIER REOLIS","https://v.seloger.com/s/width/150/logos/0/o/1/q/0o1qr2bcn7jqoy4fenbuyc7s0dmwylx0p2i0dv7eg.jpg","04 72 53 63 23","t","http://www.laforet.com/lyon9","Lyon 9ème","41.92139737991266","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"973",,"1","69009","24","11","192000","4580","https://v.seloger.com/s/crop/341x256/visuels/0/7/m/x/07mxog8pzcsuwb0vco7w6njwu7mbexya83rltmbog.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/x/t/b/0xtbaxov6zekb7uic76w8gt4sqtx3zqx1450hfh5s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/h/c/1zhc5ctorkevwpz86vq40apacf0ydaf0hzpt90nts.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/g/r/5/0gr5pq3t67kzcvbd0ewakdmy1fvyd47nytzlja36o.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/j/k/0ajk3t4delrprvgo8xn195i5wex6c6ibugl9o9me8.jpg",,"30010510",,,"2","Appartement à vendre - Lyon 9ème Valmy Dans un petit immeuble ancien en plein coeur du quartier Valmy à Lyon 9ème, nous vous proposons cet appartement de type T1 bis au 1er étage sans ascenseur. Il comprend une entrée avec placard, un séjour et sa cuisine ouverte aménagée et équipée, un bureau fermée avec sa fenêtre servant actuellement de [...]","2",,"2 pièces, 1 chambre, 42 m², Étage 1/3","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/200228765.htm",,"https://nodalview.com/s/2qQ7GHI6PBowOj0QiYcWaA","18 Apr 2023 06:47:09","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3204176","result","200768043","85094","/professionnels/agences-immobilieres/lyon-2eme-arrondissement-69002/agence-25625/","ORPI JMV","https://v.seloger.com/s/width/150/logos/1/k/t/p/1ktpbg4dg64tu5y66hhjc152e63awlwgquiwzdux4.jpg","04 78 38 30 47","t","http://www.orpi.com/jmv","Lyon 2ème","70.99644128113879","0","1","f","t",,"Cordeliers-Célestins-Bourse","Appartement","1","2",,"t",,"f",,,"2011",,"1","69002","17","11","399000","5620","https://v.seloger.com/s/crop/341x256/visuels/0/u/n/j/0unjmi1ayf82sbd78onr0dz2wq1821ykat9xqkod3.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/g/0/9/0g09kq23rhkzmee4n75wmezcp9nl6olvtvcr9zwwn.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/l/s/0lls8xit9u5s3ke0b9irssr0wqimzzqcpy8fmj2on.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/5/b/a/05baai810kn7ja529owu16asn643a8jevaeg3x107.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/6/6/0/1660x7t1r4mhrnp0r8uacask3a8lwwgjh6m2xv2af.jpg",,"30085094",,,"2","Appartement à vendre - Exclusivité ORPI- Dans une belle copropriété du XIXème siècle avec ascenseur au coeur d'Ainay, à deux pas de la Place Bellecour venez découvrir ce charmant T2 bis de 71 m2 (54 m2 Carrez), orienté au sud-ouest, lumineux et au calme. Il se compose d'une pièce de vie orientée à l'ouest avec une vue sur Fourvière, d'une [...]","2",,"2 pièces, 1 chambre, 71 m², Étage 6/6, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/cordeliers-celestins-bourse/200768043.htm",,,"18 Apr 2023 06:53:26","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3223908","result","192726569","282053",,"BATI LYON PROMOTION",,"04 78 62 02 00","t",,"Lyon 9ème","62.67758649506936","0","2","f","t",,"Vaise-Rochecardon-Industrie","Appartement neuf","1","3",,"f",,"f",,,"1778",,"2","69009","19","6","375000","5983","https://v.seloger.com/s/crop/341x256/visuels/0/q/d/5/0qd58nib6girrzr5ijrd4ntvn4sxc9qdahqk9j7ao.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/6/a/0l6axtvr2s0d1aemd3wu50rg7j2odko7402gpkz27.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/6/s/t/06stvbag2by7jtpv5ph98low67idtl21mei2n6jen.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/4/8/x/248x4r6gt8hci8dukd8v723jms9xiybs2z1pxhhfj.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/3/4/1s34bhc1p6vp78gc4fknjxp76zd3majfld0mf4kfz.jpg",,"30282053",,,"3","","6",,"3 pièces, 2 chambres, 63 m²","https://www.selogerneuf.com/annonces/neuf/programme/lyon-9eme-69/188905427/",,,"18 Apr 2023 06:50:49","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690389]},{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&price=NaN/400000&sort=a_surface&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
