id,object,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,contact_is_private_seller,contact_email,description,district,estate_type,estate_type_id,highlighting_level,insee_code,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url,input_max_pages,input_annonce_details
"3204208","result","200749259","193229","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-28956/","Keller Williams Abondance","https://v.seloger.com/s/width/150/logos/0/t/u/b/0tubo1fvtzr1mt0suwah67wbpl8xyn81jyma9xt8q.jpg","07 69 27 36 43","t","http://abondance.kwimmo.fr/","Lyon 1er","18.999022907393336","0","1","f","t",,"Croix Paquet","Studio","1","1",,"t",,"f",,,"888",,"1","69001","15","7","175000","9211","https://v.seloger.com/s/crop/341x256/visuels/1/y/y/g/1yygog392si1sp7xmd1bfar28joocr95o5bokl95s.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/r/c/e/0rcewvb5ayio5jyv1crj2hj68raidf5vbxnmsylk0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/q/x/09qxjpeb0ohddiq3ij9qaoc9uoyq267l50gkacj34.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/3/x/0l3x3xrhlvndt2doaal3qvgs60ampg2i5d0gdej6o.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/f/z/0ffzj16rgijvown9prt3x00prgr1lvpzs7h50wbds.jpg",,"30193229",,,"1","Appartement à vendre - Studio- 1 pièce - 19 m² - Lyon 69001 César & Brutus by KW vous présente en exclusivité ce joli studio tout rénové à quelques minutes du métro Croix Paquet, d'Hôtel de ville et de la Croix-Rousse. Découvrez cet appartement refait à neuf entièrement, il se compose d'une pièce principale avec cuisine , un coin couchage [...]","2",,"1 pièce, 19 m²","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/croix-paquet/200749259.htm",,"https://my.matterport.com/show/?m=cQpwASrd8FN","19 Apr 2023 06:14:42","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3143881","result","199169241","32075","/professionnels/agences-immobilieres/le-bois-d-oingt-69620/agence-89026/","PIERRE DE LUNE IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/8/w/4/08w4bmzhsumq1tsaa188cwp0dzzarhsqj3509ink8.jpg","06 61 75 93 24","t","http://www.pierre-de-lune-immobilier.fr/","Lyon 8ème","28.191072826938136","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"913",,"1","69008","2","3","180000","6385","https://v.seloger.com/s/crop/341x256/visuels/0/2/y/l/02ylmqmxf313heasq8aodo49h6k667x4f5k4bbabk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/w/p/0ywp6dqoqqdyoycospdjgo479pqgu5yqah2dkvxf5.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/4/5/6/0456mx3yl16t0orw1w0kqkxtpn18l4byeatwayzm9.jpg",,"30032075",,,"2","Appartement à vendre - En exclusivité chez Pierre de Lune Immobilier, bénéficiant d'une autorisation de location courte durée touristique à l'année, venez découvrir cet appartement de type 2 d'une surface de 29m² (28.19m² Loi Carrez). Situé au rez-de-chaussée d'un immeuble avec ascenseur, côté cour, il est sécurisé, facile d'accès et à proximité [...]","2",,"2 pièces, 1 chambre, 28 m², Étage 0/6, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-8eme-69/199169241.htm",,,"19 Apr 2023 06:21:43","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3204327","result","200717021","501690","/professionnels/agents-commerciaux/ecully-69130/agence-261141/","Laura NOUACER consultant megAgence","https://v.seloger.com/s/width/150/logos/1/r/2/d/1r2dc1uw3tcuvt27buyarqho09gu25jjzrh8ebn28.jpg","06 21 90 58 87","t","https://www.megagence.com/votre-consultant/nouacer-laura/12835","Lyon 7ème","19","0","1","f","t",,"La Guillotière Sud","Studio","1","1",,"f",,"f",,,"678",,"1","69007","1","7","133000","7000","https://v.seloger.com/s/crop/341x256/visuels/1/7/n/x/17nxnf43m2j3vjzm6zxfhjxhzo25d5gd76r131tg8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/0/u/0f0ucngtrxv8l5bzmbko6hyyj4er9p6a3bhvdo3tk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/j/h/0ajhxz9k6y4lh7qtjsxzr6p3ptqm3ax6qeoftv4ns.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/9/0/n/190nd47ycuzpugl8v8qoh7iyodr2qyl3y7dfy4uoo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/p/r/v/1prvvkwkcecuh4letaeup9ky742a42au0mg4uidk0.jpg",,"30501690",,,"1","Appartement à vendre - Je vous présente ce studio de 19m2 situé au 6ème étage avec ascenseur à proximité des campus universitaire, ideal pour investissement locatif. ce bien se compose d'une entrée qui donne sur une kitchenette, une chambre donnant sur un balcon sans vis à vis une salle de bain avec un wc . Possibilité d'avoir un garage en [...]","2",,"1 pièce, 19 m², Étage 6/7, Garage","https://www.seloger.com/annonces/achat/appartement/lyon-7eme-69/la-guillotiere-sud/200717021.htm",,,"19 Apr 2023 06:15:15","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3158851","result","199593491","120091","/professionnels/agences-immobilieres/lyon-69007/agence-8410/","ARIANE IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/a/s/3/0as31yo5rldtwj4iv54ot4zvhqfiuow576q4oed4k.jpg","06 74 15 67 06","t","http://www.arianeimmobilier.fr/fr/","Lyon 4ème","36.218595268659456","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"1001",,"1","69004","14","9","197500","5453","https://v.seloger.com/s/crop/341x256/visuels/1/v/t/s/1vtscd34vlpm5bfwa4usfay2rq0dqpll327m6wm9s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/8/n/6/18n6268xqv5ckdun06m96bika0g7avj3gimtmav9c.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/f/7/1/1f71xv1hfnori39sk75vj9y1bzzxxvze8y20cp2v4.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/k/s/09ksgvot2o8r1cvhbmk7uvj3h3zn3n9yo2n96x2v4.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/g/z/m/1gzmh5np4tdokhq8ptkh6qga7omarq146y78txbr4.jpg",,"30120091",,,"2","Appartement à vendre - Lumineux T2 de 38m² En exclusivité, je vous propose à la vente un très agréable T2 de 38m² situé rue Eugène Pons- entre Croix Rousse centre et les bords du Rhône. Lumineuse pièce de vie avec cuisine aménagée, parquet au sol, une chambre avec un grand placard aménagé, salle d'eau avec toilette, rangement important dans [...]","2",,"2 pièces, 1 chambre, 36 m², Garage, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-4eme-69/199593491.htm",,,"19 Apr 2023 06:20:11","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3226649","result","201252355","48735","/professionnels/agences-immobilieres/lyon-6eme-arrondissement-69006/agence-169163/","SANDRA VIRICEL IMMOBILIER","https://v.seloger.com/s/width/150/logos/1/q/z/r/1qzr728njgvqvd34q2aq8hvfp098hbaahaqhtujze.jpg","06 85 15 05 30","t","http://www.sandraviricel-immobilier.com/","Lyon 7ème","32.71913208197004","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"963",,"1","69007","8","11","190000","5807","https://v.seloger.com/s/crop/341x256/visuels/1/7/p/k/17pkj982ul219df3453utxtdf873qavyupgzjzo6w.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/q/x/r/1qxr4304fl9ho5qy3m0sqfo29m3uuur7eb477a0tc.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/t/j/g/0tjgpibvmn8khfcd2pyh28zsu8p4d1c67nwscdqns.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/o/8/1xo8pvchmgmhj0vu5m72a4988g3j1c77py0bmue8w.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/h/s/d/1hsd543yajyx2ihm2mok6oev2hh0m4auypu0ggmg0.jpg",,"30048735",,,"2","Appartement à vendre - NOUVEAUTE, EXCLUSIVITE, Lyon 7, rue Cavenne (proximité quai du Rhône, Université Lumière Lyon 2), l'agence Sandra Viricel Immobilier a le plaisir de vous présenter ce beau T2 de 32,7 m2. Vous serez immédiatement séduits par son emplacement central jouxtant l'université Lyon 2 et à proximité de la Presqu'île, son [...]","2",,"2 pièces, 1 chambre, 33 m², Étage 0/0","https://www.seloger.com/annonces/achat/appartement/lyon-7eme-69/201252355.htm",,,"19 Apr 2023 06:12:09","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3223829","result","201195143","50807","/professionnels/agences-immobilieres/lyon-5eme-arrondissement-69005/agence-16005/","NESTENN LYON 5","https://v.seloger.com/s/width/150/logos/1/k/t/c/1ktccwq8qggtam3f6lda5kt368j0mv6u383kigfym.jpg","04 86 11 09 09","t","http://www.immobilier-lyon-5@nestenn.com/","Lyon 9ème","25.717703349282296","0","1","f","t",,"Vaise-Rochecardon-Industrie","Studio","1","1",,"t",,"f",,,"658",,"1","69009","23","3","129000","5016","https://v.seloger.com/s/crop/341x256/visuels/0/t/n/l/0tnlt8kafezdf99lfaqb2j8f0elh940ibccbsq5cw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/0/j/0j0jyqnx0iygqgpbpyl7a05slxupkigvihiykk2hs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/w/x/1twx7ryd8dhatq41ixdsl4hgrlxcf8wsrjot502hs.jpg",,"30050807",,,"1","Appartement à vendre - NOUVEAU- Appartement T1 en duplex situé à 3 min à pieds du métro D gare de Vaise et 9min du métro D Valmy. Votre agence Nestenn Lyon 5, vous propose de découvrir cet appartement de type T1 en duplex comprenant au rez de chaussé la pièce de vie de 12,48m2 avec un salon- cuisine équipée, à l'étage un coin nuit avec une [...]","2",,"1 pièce, 26 m², Étage 0/1","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/vaise-rochecardon-industrie/201195143.htm",,,"19 Apr 2023 06:12:12","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3218514","result","199160961","63638","/professionnels/agences-immobilieres/lyon-5eme-arrondissement-69005/agence-27437/","Human Immobilier Lyon 5 St Just","https://v.seloger.com/s/width/150/logos/0/b/8/8/0b88ub61dmwo53c3xb4z0sx28dr62og9s1tsy53qw.jpg","04 72 57 08 92","t","https://www.human-immobilier.fr/Lyon-5-St-Just","Lyon 5ème","63.64229765013055","0","1","f","t",,"Champvert-Point du Jour-Saint Irénée","Appartement","1","1",,"f",,"f",,,"988",,"1","69005","3","8","195000","3064","https://v.seloger.com/s/crop/341x256/visuels/2/2/k/v/22kvcgc6ztrh2vr84gasjogs917gkbrzzdyscla8w.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/j/y/25jytsmnqi5au3nz8f99z84p7vcnslfr1f5whkqao.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/u/b/d/0ubdf0b8wsvkmd7wvdrydbw3jrj9w4dl2f19zzpk0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/3/r/d/03rd92eagzbob9ohiovwvx8hxa525xqfuqq5osx7k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/4/6/k/146k390p5hd4v65sqlm8vcu8bavr42tplx0gg21b4.jpg",,"30063638",,,"4","Appartement à vendre - Entre Point du jour et Charcot, proche toutes commodités, au sein d'une copropriété verdoyante, sécurisée. Nous vous proposons cet appartement T4 traversant actuellement composé de 3 chambres, cuisine refaite et équipée, séjour, salle d'eau et wc. Possibilité T3 avec séjour double! Une cave et une place de parking privative. [...]","2",,"4 pièces, 3 chambres, 64 m², Étage 1/4, Parking","https://www.seloger.com/annonces/achat/appartement/lyon-5eme-69/champvert-point-du-jour-saint-irenee/199160961.htm",,,"19 Apr 2023 06:21:43","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3170960","result","199879009","367702","/professionnels/agences-immobilieres/arache-la-frasse-74300/agence-91094/","PACARAT","https://v.seloger.com/s/height/150/logos/0/l/f/0/0lf02qedocyx2mdgsbhbpki1iz102g3y0p13waqyz.jpg","06 74 70 63 17","t",,"Lyon 8ème","29.00107411385607","0","1","f","t",,"Monplaisir-Le Bachut","Studio","1","1",,"t",,"f",,,"823",,"1","69008","15","10","162000","5586","https://v.seloger.com/s/crop/341x256/visuels/1/l/q/f/1lqf73dbe4e2lmdwqr79p509ip61hmw7b85yxsbk0.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/p/0/25p0toipcx0ne7dchgunyzooq6pd6aho3bhyu7sgw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/w/q/l/0wql1ogz868az5ba1zaxeuaqg1zim9hvy9nq53jds.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/i/n/c/0incfyef7jm70s9a9jj7d1z6jfm71zh11ev8suoww.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/3/d/n/23dnbvvlj685uecdsef0bbhl2fi0y59li64majhq8.jpg",,"30367702",,,"1","Appartement à vendre - EN EXCLUSIVITE A LYON 8éme Idéal investisseur ou 1er achat dans le secteur Montplaisir au pieds des transports en commun, Métro, Tramway, Bus et des commerces. Un appartement Duplex au dernier étage comprenant : Cuisine Kitchenette équipée, salon avec placard, salle de bains et une chambre en mezzanine. L'appartement est [...]","2",,"1 pièce, 29 m², Étage 7/7, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-8eme-69/monplaisir-le-bachut/199879009.htm",,,"19 Apr 2023 06:19:09","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3037110","result","197913103","61560","/professionnels/agences-immobilieres/villeurbanne-69100/agence-112614/","Decultieux immobilier","https://v.seloger.com/s/width/150/logos/0/8/u/k/08ukonuhtt3zgzqaqo43ojwcnt0q4kq65ilu0l1rs.jpg","06 75 47 74 19","t","http://decultieux-immobilier.com/","Lyon 3ème","37.000783085356304","0","1","f","t",,"Sans Souci-Dauphiné","Studio","1","1",,"t",,"f",,,"958",,"1","69003","3","17","189000","5108","https://v.seloger.com/s/crop/341x256/visuels/1/v/v/a/1vvabf9rl135o21u8va54dfa6ora9vudh4ddo6q3k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/q/z/x/1qzx0s3txmk4vx438tmqjgge4aju72bp4xf9m5y1s.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/f/k/0yfkekxf8n792a3n5ojday0chi1eap2yvh2eetbj4.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/d/b/c/0dbcn9l47o1hp5shcgb5sf5a99ypncsehn48xxwv4.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/1/8/1/1181kr1fo4dziktkx0zlhif03cbe5iadz4oezbzxc.jpg",,"30061560",,,"1","Appartement à vendre - A Proximité de Monplaisir Lumière - APPARTEMENT DE QUALITE EN EXCELLENT ETAT En vente : découvrez à Lyon 3ème (69003) cet appartement 1 pièce de 37 m². Cet appartement, exposé plein ouest dans une rue calme. Il est composé d'une pièce à vivre avec cuisine aménagée et équipée à laquelle s'ajoute une salle de bains. Un [...]","2",,"1 pièce, 37 m², Étage 0/6, Jardin, Box, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-3eme-69/sans-souci-dauphine/197913103.htm",,,"19 Apr 2023 06:22:16","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3223986","result","201074853","119060","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-40039/","LMH - LYON MÉTROPOLE HABITAT","https://v.seloger.com/s/width/150/logos/1/4/x/b/14xbup88nsvdyq8bgrrfycr1evnfk7aprzc6t200g.jpg","04 72 69 01 69","t","http://www.lmhabitat.fr/","Lyon 9ème",,"0","1","f","t",,"La Duchère","Appartement","1","1",,"f",,"f",,,"863",,"1","69009","8","1","170000",,"https://v.seloger.com/s/crop/341x256/visuels/2/7/g/z/27gz13ifyx44ybs1rtquq52d0op6msdjfhgbeusa8.jpg",,"30119060",,,"3","Appartement à vendre - Venez découvrir ce bel appartement T3, d'une surface de 66,6 m², situé à la limite de Champagne-au-Mont-d 'Or, dans l'éco-quartier de la Duchère. Ce logement situé au 1er étage avec ascenseur, se compose d'une entrée desservant une cuisine indépendante, un grand séjour lumineux qui permet d'accéder à 2 chambres, un [...]","2",,"3 pièces, 2 chambres, – m², Étage 0/–, 2 balcons, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/la-duchere/201074853.htm",,,"19 Apr 2023 06:12:57","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3077967","result","198184811","102535","/professionnels/agences-immobilieres/paris-17eme-arrondissement-75017/agence-111157/","RENEE COSTES VIAGER","https://v.seloger.com/s/width/150/logos/1/d/e/r/1der1vqnyh01yn9s7de59ktkiipt1gfmau6zkiggh.jpg","0 810 50 06 00","t","http://www.costes-viager.com/","Lyon 4ème","96.0267335004177","0","1","f","t",,"Croix Rousse-Gros Caillou","Appartement en viager","1","1",,"t",,"f",,,"587",,"1","69004","18","11","114944","1197","https://v.seloger.com/s/crop/341x256/visuels/1/5/s/k/15skfc0zy2c7wb8dq3pwu6eoexos0446fp7t15rzo.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/0/0/0y00jcxlsntyv2xktmpb0sir7w6ewy9w81ss1wxdg.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/2/6/c/226cjewlme06mcjwr0140pjf6b5lwzxebi2dj5rlg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/w/p/r/0wproay3ad9tnnis85brmjnxfzmvyj7wsc6vag4qc.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/h/3/x/0h3xwwdun4e033i06dzyx6npcpodm4aqdq5rwnk6s.jpg",,"30102535",,,"3","Appartement en viager - Bouquet : 114944 EUR Rente : 690 EUR/mois Prix d'achat : 230864 EUR Nous vous rappelons qu'en Vente à terme occupée le vendeur reste chez lui, vous ne pouvez y habiter. Descriptif du bien : Fontaines-sur-Saône ville dynamique du val de Saône où il fait bon vivre, conviviale et néanmoins urbaine, intégrée à la Métropole [...]","5",,"3 pièces, 1 chambre, 96 m², Étage 2/5, Viager occupé, Terrasse, Garage","https://www.seloger.com/annonces/viagers/appartement/lyon-4eme-69/croix-rousse-gros-caillou/198184811.htm",,"https://player.previsite.net/video/4265282C425D8CC76D77C4AFFA77E857","19 Apr 2023 06:23:10","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3223859","result","200228765","10510","/professionnels/agences-immobilieres/lyon-69009/agence-64891/","LAFORÊT IMMOBILIER REOLIS","https://v.seloger.com/s/width/150/logos/0/o/1/q/0o1qr2bcn7jqoy4fenbuyc7s0dmwylx0p2i0dv7eg.jpg","04 72 53 63 23","t","http://www.laforet.com/lyon9","Lyon 9ème","41.92139737991266","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"973",,"1","69009","11","11","192000","4580","https://v.seloger.com/s/crop/341x256/visuels/0/7/m/x/07mxog8pzcsuwb0vco7w6njwu7mbexya83rltmbog.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/x/t/b/0xtbaxov6zekb7uic76w8gt4sqtx3zqx1450hfh5s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/h/c/1zhc5ctorkevwpz86vq40apacf0ydaf0hzpt90nts.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/g/r/5/0gr5pq3t67kzcvbd0ewakdmy1fvyd47nytzlja36o.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/j/k/0ajk3t4delrprvgo8xn195i5wex6c6ibugl9o9me8.jpg",,"30010510",,,"2","Appartement à vendre - Lyon 9ème Valmy Dans un petit immeuble ancien en plein coeur du quartier Valmy à Lyon 9ème, nous vous proposons cet appartement de type T1 bis au 1er étage sans ascenseur. Il comprend une entrée avec placard, un séjour et sa cuisine ouverte aménagée et équipée, un bureau fermée avec sa fenêtre servant actuellement de [...]","2",,"2 pièces, 1 chambre, 42 m², Étage 1/3","https://www.seloger.com/annonces/achat/appartement/lyon-9eme-69/200228765.htm",,"https://nodalview.com/s/2qQ7GHI6PBowOj0QiYcWaA","19 Apr 2023 06:18:03","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3195474","result","200469715","193229","/professionnels/agences-immobilieres/lyon-3eme-arrondissement-69003/agence-28956/","Keller Williams Abondance","https://v.seloger.com/s/width/150/logos/0/t/u/b/0tubo1fvtzr1mt0suwah67wbpl8xyn81jyma9xt8q.jpg","07 83 86 46 84","t","http://abondance.kwimmo.fr/","Lyon 7ème","22.998296422487222","0","1","f","t",,"La Guillotière Sud","Studio","1","1",,"t",,"f",,,"688",,"1","69007","24","9","135000","5870","https://v.seloger.com/s/crop/341x256/visuels/2/9/i/e/29ie64h30idv10v9svx61655vxnanbbbnqx4rqkkg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/h/p/q/0hpq21saa01b9hd8vekjt021qn1v6pg1uabq64s68.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/1/2/e/112e1dux39tsj5t2auf0snvnxaf3vovt44ac00zvk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/b/k/k/0bkk1vg88n8gcaia6iisdcd7tuutmxpmvb28zmhls.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/e/g/1tegwr0g80xno91xwr8idrsgcwxs5xwmq70bfhyu8.jpg",,"30193229",,,"1","Appartement à vendre - Julie Conte Invest by KW à le plaisir de vous présenter cette belle exclusivité: Entre Saxe Gambetta et les quais de Rhône, à proximité des transports et commerces. Je vous invite à découvrir ce T1 BIS d'environ 23m2 avec sa vie de quartier et l'effervescence de la ville. L'appartement est aurez-de-chaussé d'une [...]","2",,"1 pièce, 23 m², Étage 0/5","https://www.seloger.com/annonces/achat/appartement/lyon-7eme-69/la-guillotiere-sud/200469715.htm",,,"19 Apr 2023 06:16:41","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
"3221202","result","190670793","43421","/professionnels/agences-immobilieres/lyon-6eme-arrondissement-69006/agence-5595/","Nexity Lyon Part Dieu","https://v.seloger.com/s/width/150/logos/0/z/d/e/0zde7z4gvsjdg5gi00xb95d9520wpgp6gh8j6mwyg.jpg","04 72 74 50 01","t",,"Lyon 7ème","18.848700967906264","0","1","f","t",,"Jean Macé","Studio","1","1",,"f",,"f",,,"382",,"1","69007","13","9","74000","3926","https://v.seloger.com/s/crop/341x256/visuels/0/5/6/3/0563gcnjdimlwstgl25te5t8z55u5wpigtkt4iuvs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/8/m/j/18mjs63it844zdrl7ih4nicbgj0gmc5x8dpiy8u6w.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/j/w/0fjwy3538cbmuq7qmbrmamqz1gnbm0dddj98weorc.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/0/f/t/20ftcp39vhrkykgw0pltc0wj8le441upehogqyndk.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/4/g/x/24gxs3t8p70lt3u0c6fjm01iiq6h4qf31hoippazc.jpg",,"30043421",,,"1","Investissement Appartement - Lyon 7ème à une station de Tramway (ligne T2) de la place Jean Macé, dans une résidence étudiante de 2012, gérée avec un bail commercial en tacite reconduction et des loyers garantis : 3 522,72 euros HT/an, nous vous proposons un studio de 18,85m² CARREZ, meublé et équipé, lumineux.Cet appartement est composé d'une [...]","6",,"1 pièce, 19 m², Étage 0/–, Ascenseur","https://www.seloger.com/annonces/investissement/appartement/lyon-7eme-69/jean-mace/190670793.htm",,,"19 Apr 2023 06:22:39","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690123]}]&price=45000/199000&mandatorycommodities=0&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last","398","f"
